sic,sic_ff5,sic_ff5_desc,sic_ff10,sic_ff10_desc,sic_ff12,sic_ff12_desc,sic_ff17,sic_ff17_desc,sic_ff30,sic_ff30_desc,sic_ff38,sic_ff38_desc,sic_ff48,sic_ff48_desc,sic_ff49,sic_ff49_desc
1201,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1202,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1203,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1204,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1205,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1206,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1207,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1208,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1209,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1210,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1211,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1212,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1213,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1214,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1215,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1216,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1217,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1218,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1219,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1220,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1221,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1222,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1223,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1224,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1225,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1226,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1227,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1228,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1229,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1230,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1231,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1232,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1233,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1234,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1235,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1236,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1237,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1238,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1239,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1240,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1241,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1242,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1243,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1244,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1245,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1246,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1247,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1248,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1249,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1250,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1251,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1252,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1253,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1254,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1255,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1256,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1257,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1258,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1259,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1260,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1261,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1262,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1263,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1264,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1265,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
1266,2,"Manufacturing, Energy, and Utilities:",4,"Oil, Gas, and Coal Extraction and Products:",4,"Oil, Gas, and Coal Extraction and Products:",2,Mining and Minerals: Bituminous coal,18,Coal: Bituminous coal,2,Mining:,29,Coal: Bituminous coal and lignite mining,29,Coal: Bituminous coal and lignite mining
